# time[sec] ratio
1.820390000000000100e+03 5.918860542413029169e-02
1.821390000000000100e+03 5.799001782287279555e-02
1.822390000000000100e+03 5.875879740348479569e-02
1.823390000000000100e+03 5.856829937357553584e-02
1.824390000000000100e+03 5.798294719350576693e-02
1.825390000000000100e+03 5.928228428398470140e-02
1.826390000000000100e+03 5.798437091755540701e-02
1.827390000000000100e+03 5.794063129980651927e-02
1.828390000000000100e+03 5.885056695464363496e-02
1.829390000000000100e+03 5.755027385287199426e-02
1.830390000000000100e+03 5.837004702501028680e-02
1.831390000000000100e+03 5.808840382359681948e-02
1.832390000000000100e+03 5.722581665371325593e-02
1.833390000000000100e+03 5.875151026983487651e-02
1.834390000000000100e+03 5.759606043348631382e-02
1.835390000000000100e+03 5.752405568464118851e-02
1.836390000000000100e+03 5.833771628615936483e-02
1.837390000000000100e+03 5.738622070617120652e-02
1.838390000000000100e+03 5.817754577955319695e-02
1.839390000000000100e+03 5.769319996637807535e-02
1.840390000000000100e+03 5.719511209312351518e-02
1.841390000000000100e+03 5.829856359996495041e-02
1.842390000000000100e+03 5.713538891174863715e-02
1.843390000000000100e+03 5.728649152176260723e-02
1.844390000000000100e+03 5.781801018172010725e-02
1.845390000000000100e+03 5.668990110756827461e-02
1.846390000000000100e+03 5.786776133522535115e-02
1.847390000000000100e+03 5.714624134068381489e-02
1.848390000000000100e+03 5.646278540667912932e-02
1.849390000000000100e+03 5.800889160388244398e-02
1.850390000000000100e+03 5.675211757827901965e-02
1.851390000000000100e+03 5.688437085642402552e-02
1.852390000000000100e+03 5.741999115736490245e-02
1.853390000000000100e+03 5.659105240732850012e-02
1.854390000000000100e+03 5.749790132472478582e-02
1.855390000000000100e+03 5.680268169213683466e-02
1.856390000000000100e+03 5.661931170188500700e-02
1.857390000000000100e+03 5.769398564407392238e-02
1.858390000000000100e+03 5.620162974489169294e-02
1.859390000000000100e+03 5.670752945193786171e-02
1.860390000000000100e+03 5.704469350099090896e-02
1.861390000000000100e+03 5.593760253746034999e-02
1.862390000000000100e+03 5.731962290622273637e-02
1.863390000000000100e+03 5.641621703048396025e-02
1.864390000000000100e+03 5.599486652977412465e-02
1.865390000000000100e+03 5.724657285613016233e-02
1.866390000000000100e+03 5.618518708969678227e-02
1.867390000000000100e+03 5.663712564992523513e-02
1.868390000000000100e+03 5.661849205341858843e-02
1.869390000000000100e+03 5.599479459956873545e-02
1.870390000000000100e+03 5.708506894323695652e-02
1.871390000000000100e+03 5.601434288722870192e-02
1.872390000000000100e+03 5.589000819395575220e-02
1.873390000000000100e+03 5.688922557763162469e-02
1.874390000000000100e+03 5.558747149952125710e-02
1.875390000000000100e+03 5.630434782608696037e-02
1.876390000000000100e+03 5.617331407314962721e-02
1.877390000000000100e+03 5.522098172776924302e-02
1.878390000000000100e+03 5.672406731123357665e-02
1.879390000000000100e+03 5.570231936570479991e-02
1.880390000000000100e+03 5.552761742053705790e-02
1.881390000000000100e+03 5.634227228740568139e-02
1.882390000000000100e+03 5.533508577562774866e-02
1.883390000000000100e+03 5.613154520233360617e-02
1.884390000000000100e+03 5.584459796359785011e-02
1.885390000000000100e+03 5.522129621023569995e-02
1.886390000000000100e+03 5.629445822994209869e-02
1.887390000000000100e+03 5.506680823485610859e-02
1.888390000000000100e+03 5.514014189668105248e-02
1.889390000000000100e+03 5.590412044645889922e-02
1.890390000000000100e+03 5.469405047851058632e-02
1.891390000000000100e+03 5.568125855457778384e-02
1.892390000000000100e+03 5.515993104123018825e-02
1.893390000000000100e+03 5.452880597814441926e-02
1.894390000000000100e+03 5.593361875853293530e-02
1.895390000000000100e+03 5.481724534616188443e-02
1.896390000000000100e+03 5.500164104280225869e-02
1.897390000000000100e+03 5.551242678486623117e-02
1.898390000000000100e+03 5.466953866458321848e-02
1.899390000000000100e+03 5.557450293684410014e-02
1.900390000000000100e+03 5.503968753937255737e-02
1.901390000000000100e+03 5.458399872715808537e-02
1.902390000000000100e+03 5.576371092491604758e-02
1.903390000000000100e+03 5.456416686706288405e-02
1.904390000000000100e+03 5.465517095594970426e-02
1.905390000000000100e+03 5.523715936187516967e-02
1.906390000000000100e+03 5.419119539562673032e-02
1.907390000000000100e+03 5.522384835556515964e-02
1.908390000000000100e+03 5.463216020224868907e-02
1.909390000000000100e+03 5.408648676998925597e-02
1.910390000000000100e+03 5.530226693743831023e-02
1.911390000000000100e+03 5.425446004366422936e-02
1.912390000000000100e+03 5.458346217760649821e-02
1.913390000000000100e+03 5.493182066648777395e-02
1.914390000000000100e+03 5.424574095337594826e-02
1.915390000000000100e+03 5.528964815745290862e-02
1.916390000000000100e+03 5.435215378790654583e-02
1.917390000000000100e+03 5.399684321718616759e-02
1.918390000000000100e+03 5.511174628569198014e-02
1.919390000000000100e+03 5.390171892971655498e-02
1.920390000000000100e+03 5.429964135856032992e-02
1.921390000000000100e+03 5.454683188407956351e-02
1.922390000000000100e+03 5.344726238683292913e-02
1.923390000000000100e+03 5.463822670465664361e-02
1.924390000000000100e+03 5.386576828570986686e-02
1.925390000000000100e+03 5.341561446109947819e-02
1.926390000000000100e+03 5.449982848246563011e-02
1.927390000000000100e+03 5.341898449804527438e-02
1.928390000000000100e+03 5.381014986759063978e-02
1.929390000000000100e+03 5.385880118872640732e-02
1.930390000000000100e+03 5.329323721767822986e-02
1.931390000000000100e+03 5.443171705149135037e-02
1.932390000000000100e+03 5.335654607701855595e-02
1.933390000000000100e+03 5.308405620312641598e-02
1.934390000000000100e+03 5.409552880580369844e-02
1.935390000000000100e+03 5.294084801749168734e-02
1.936390000000000100e+03 5.375018957202220421e-02
1.937390000000000100e+03 5.316821127907744859e-02
1.938390000000000100e+03 5.206564252997787634e-02
1.939390000000000100e+03 5.383738788448377138e-02
1.940390000000000100e+03 5.262521583178313145e-02
1.941390000000000100e+03 5.238995710593616351e-02
1.942390000000000100e+03 5.334761576616837281e-02
1.943390000000000100e+03 5.241669724330200175e-02
1.944390000000000100e+03 5.315976697427437364e-02
1.945400000000000091e+03 5.282781431906560798e-02
1.946400000000000091e+03 5.235495843179339970e-02
1.947400000000000091e+03 5.344990890022421198e-02
1.948400000000000091e+03 5.230513684703871902e-02
1.949400000000000091e+03 5.232532905274833723e-02
1.950400000000000091e+03 5.305239368299203423e-02
1.951400000000000091e+03 5.192101737989551768e-02
1.952400000000000091e+03 5.281183437653770574e-02
1.953400000000000091e+03 5.241914662902975863e-02
1.954400000000000091e+03 5.171059837361411532e-02
1.955390000000000100e+03 5.301649305555555108e-02
1.956390000000000100e+03 5.194823521313393644e-02
1.957390000000000100e+03 5.206682564444414102e-02
1.958390000000000100e+03 5.258962502188487681e-02
1.959390000000000100e+03 5.188380728812744952e-02
1.960390000000000100e+03 5.273158981890050528e-02
1.961390000000000100e+03 5.203017017931137883e-02
1.962390000000000100e+03 5.165898744086080269e-02
1.963390000000000100e+03 5.266980876239645698e-02
1.964390000000000100e+03 5.143789257743487664e-02
1.965390000000000100e+03 5.175183582795669229e-02
1.966390000000000100e+03 5.219734262090526544e-02
1.967390000000000100e+03 5.106958193275151769e-02
1.968390000000000100e+03 5.218045215818341992e-02
1.969390000000000100e+03 5.155223522557872418e-02
1.970390000000000100e+03 5.107407902998364196e-02
1.971390000000000100e+03 5.213870767158958891e-02
1.972390000000000100e+03 5.105893186003682832e-02
1.973390000000000100e+03 5.141739342499819510e-02
1.974390000000000100e+03 5.160252775687350357e-02
1.975390000000000100e+03 5.094658460185744892e-02
1.976390000000000100e+03 5.187309104636397827e-02
1.977390000000000100e+03 5.101051872951593152e-02
1.978390000000000100e+03 5.080572947937216088e-02
1.979390000000000100e+03 5.170750947473119058e-02
1.980390000000000100e+03 5.050633258778489121e-02
1.981390000000000100e+03 5.107619214117501555e-02
1.982390000000000100e+03 5.113463619058052773e-02
1.983390000000000100e+03 5.026729543594327110e-02
1.984390000000000100e+03 5.153922032017426574e-02
1.985390000000000100e+03 5.059079750825680455e-02
1.986390000000000100e+03 5.043636214643739540e-02
1.987390000000000100e+03 5.128001391356538236e-02
1.988390000000000100e+03 5.024819801441588601e-02
1.989390000000000100e+03 5.095201621376135859e-02
1.990390000000000100e+03 5.079387097101601550e-02
1.991390000000000100e+03 5.027141877535577785e-02
1.992390000000000100e+03 5.135167976885247204e-02
1.993390000000000100e+03 5.025288101922707057e-02
1.994390000000000100e+03 5.007630384835328602e-02
1.995390000000000100e+03 5.084934719036017514e-02
1.996390000000000100e+03 4.973038842345772759e-02
1.997390000000000100e+03 5.044451427818381906e-02
1.998390000000000100e+03 5.021432428783582230e-02
1.999390000000000100e+03 4.952414937703460834e-02
2.000390000000000100e+03 5.075027800479642304e-02
2.001390000000000100e+03 4.971493766548251009e-02
2.002390000000000100e+03 4.970619146137524036e-02
2.003390000000000100e+03 5.038369052468365250e-02
2.004390000000000100e+03 4.946082517191081884e-02
2.005390000000000100e+03 5.018214204185569155e-02
2.006390000000000100e+03 4.984496321053233370e-02
2.007390000000000100e+03 4.947313871134910446e-02
2.008390000000000100e+03 5.051109472288863728e-02
2.009390000000000100e+03 4.961981384095312531e-02
2.010390000000000100e+03 4.955650140728529163e-02
2.011390000000000100e+03 4.975501127576308080e-02
2.012390000000000100e+03 4.882150275500938413e-02
2.013390000000000100e+03 5.001434074220280357e-02
2.014390000000000100e+03 4.948236155054776958e-02
2.015390000000000100e+03 4.888720717187624437e-02
2.016390000000000100e+03 5.017705847665546864e-02
2.017390000000000100e+03 4.906824339166727250e-02
2.018390000000000100e+03 4.927766700510097936e-02
2.019390000000000100e+03 4.966846032606019035e-02
2.020390000000000100e+03 4.877108597606778090e-02
2.021390000000000100e+03 4.949592661729982496e-02
2.022390000000000100e+03 4.906053763872630230e-02
2.023390000000000100e+03 4.873922393872357622e-02
2.024390000000000100e+03 4.950109006823304875e-02
2.025390000000000100e+03 4.826467954262729509e-02
2.026390000000000100e+03 4.874425345243858093e-02
2.027390000000000100e+03 4.922163267003761000e-02
2.028390000000000100e+03 4.809832381143395313e-02
2.029390000000000100e+03 4.914081834320044306e-02
2.030390000000000100e+03 4.859476096657598665e-02
2.031390000000000100e+03 4.822841850038885048e-02
2.032390000000000100e+03 4.898557011156898233e-02
2.033390000000000100e+03 4.814033901686218253e-02
2.034390000000000100e+03 4.864678767477000065e-02
2.035390000000000100e+03 4.866136034732272686e-02
2.036390000000000100e+03 4.810426857153554669e-02
2.037390000000000100e+03 4.910407748060865996e-02
2.038390000000000100e+03 4.809432963485133633e-02
2.039390000000000100e+03 4.786412977255581624e-02
2.040390000000000100e+03 4.883011320657957427e-02
2.041390000000000100e+03 4.770543695712729793e-02
2.042390000000000100e+03 4.825670249320760524e-02
2.043390000000000100e+03 4.816745795802458013e-02
2.044390000000000100e+03 4.756839535796761331e-02
2.045390000000000100e+03 4.867813680234998192e-02
2.046390000000000100e+03 4.775300212476424333e-02
2.047390000000000100e+03 4.766970594077198781e-02
2.048389999999999873e+03 4.830835768556399762e-02
2.049389999999999873e+03 4.748369284982623117e-02
2.050389999999999873e+03 4.811672545696092651e-02
2.051389999999999873e+03 4.779025826441594960e-02
2.052389999999999873e+03 4.739266629813893017e-02
2.053389999999999873e+03 4.843247561517158989e-02
2.054389999999999873e+03 4.731426497245541651e-02
2.055389999999999873e+03 4.735708378758398535e-02
2.056389999999999873e+03 4.803087826970102447e-02
2.057389999999999873e+03 4.689893657383820136e-02
2.058389999999999873e+03 4.771957635391380070e-02
2.059389999999999873e+03 4.734523653250640590e-02
2.060389999999999873e+03 4.672544431743362592e-02
2.061389999999999873e+03 4.794165912480129188e-02
2.062389999999999873e+03 4.699805871687379177e-02
2.063389999999999873e+03 4.703445040357406154e-02
2.064389999999999873e+03 4.752270481188658469e-02
2.065389999999999873e+03 4.675414702398798805e-02
2.066389999999999873e+03 4.751038841421227621e-02
2.067389999999999873e+03 4.699043972195983410e-02
2.068400000000000091e+03 4.662925268604609791e-02
2.069389999999999873e+03 4.764388618346306753e-02
2.070389999999999873e+03 4.650723619384011798e-02
2.071400000000000091e+03 4.661399358139025478e-02
2.072389999999999873e+03 4.721290404146824549e-02
2.073389999999999873e+03 4.615267947421638345e-02
2.074389999999999873e+03 4.698968511914666801e-02
2.075389999999999873e+03 4.663017959730751671e-02
2.076389999999999873e+03 4.619001512476347132e-02
2.077389999999999873e+03 4.711335265716800474e-02
2.078389999999999873e+03 4.623426323092421492e-02
2.079389999999999873e+03 4.642608214456191845e-02
2.080389999999999873e+03 4.655663326517851808e-02
2.081389999999999873e+03 4.589094505410905994e-02
2.082389999999999873e+03 4.686903931146778335e-02
2.083389999999999873e+03 4.607586692520940219e-02
2.084389999999999873e+03 4.585438650339214439e-02
2.085389999999999873e+03 4.685380449665754732e-02
2.086389999999999873e+03 4.560722743768422238e-02
2.087389999999999873e+03 4.598981969433407063e-02
2.088389999999999873e+03 4.623423446679531673e-02
2.089389999999999873e+03 4.524116283895960461e-02
2.090389999999999873e+03 4.631135082553827081e-02
2.091389999999999873e+03 4.563022754825261235e-02
2.092389999999999873e+03 4.534965914935058101e-02
2.093389999999999873e+03 4.611607475733691536e-02
2.094389999999999873e+03 4.523660634943622166e-02
2.095389999999999873e+03 4.574393400903865869e-02
2.096389999999999873e+03 4.562339688383839492e-02
2.097389999999999873e+03 4.520985962508125566e-02
2.098389999999999873e+03 4.614355979096218530e-02
2.099389999999999873e+03 4.514538101552995758e-02
2.100389999999999873e+03 4.506440491087445460e-02
2.101389999999999873e+03 4.585847336412373493e-02
2.102389999999999873e+03 4.479915857831157089e-02
2.103389999999999873e+03 4.534031139490694862e-02
2.104389999999999873e+03 4.522412482051929583e-02
2.105389999999999873e+03 4.461483269193138729e-02
2.106389999999999873e+03 4.572485782098582169e-02
2.107389999999999873e+03 4.484346364474325886e-02
2.108389999999999873e+03 4.475910428485371795e-02
2.109389999999999873e+03 4.524775954061387162e-02
2.110389999999999873e+03 4.447784400103653446e-02
2.111389999999999873e+03 4.512146520840917829e-02
2.112389999999999873e+03 4.481813491551658174e-02
2.113389999999999873e+03 4.446133139276537555e-02
2.114389999999999873e+03 4.543900440570210197e-02
2.115389999999999873e+03 4.441429450206512558e-02
2.116389999999999873e+03 4.435346583478055882e-02
2.117389999999999873e+03 4.497978349887114119e-02
2.118389999999999873e+03 4.394853141805009356e-02
2.119389999999999873e+03 4.467623745959832526e-02
2.120389999999999873e+03 4.440230978466024742e-02
2.121389999999999873e+03 4.392680486555753522e-02
2.122389999999999873e+03 4.484018284615501337e-02
2.123389999999999873e+03 4.398389687052389058e-02
2.124389999999999873e+03 4.419215608600924466e-02
2.125389999999999873e+03 4.445086957470486405e-02
2.126389999999999873e+03 4.384983308706835031e-02
2.127389999999999873e+03 4.449061621023901736e-02
2.128389999999999873e+03 4.388133172178881186e-02
2.129389999999999873e+03 4.367045226640101085e-02
2.130389999999999873e+03 4.457374794954215708e-02
2.131389999999999873e+03 4.343402310372280334e-02
2.132389999999999873e+03 4.366224731338141929e-02
2.133389999999999873e+03 4.411178311669507190e-02
2.134389999999999873e+03 4.325201797732710490e-02
2.135389999999999873e+03 4.401821669340093279e-02
2.136389999999999873e+03 4.353624585555715409e-02
2.137389999999999873e+03 4.307083568049626526e-02
2.138389999999999873e+03 4.389201099929950639e-02
2.139389999999999873e+03 4.299048071807758109e-02
2.140389999999999873e+03 4.349299956325058947e-02
2.141389999999999873e+03 4.354437260075416649e-02
2.142389999999999873e+03 4.300419539865348723e-02
2.143389999999999873e+03 4.385499838137517370e-02
2.144389999999999873e+03 4.300954913519612621e-02
2.145389999999999873e+03 4.275294388712821275e-02
2.146389999999999873e+03 4.363004662594426736e-02
2.147389999999999873e+03 4.258603244594041243e-02
2.148389999999999873e+03 4.293536718753545450e-02
2.149389999999999873e+03 4.311468189825829606e-02
2.150389999999999873e+03 4.240302128404571658e-02
2.151389999999999873e+03 4.330938338780652985e-02
2.152389999999999873e+03 4.271839303735341931e-02
2.153389999999999873e+03 4.231464235078257613e-02
2.154389999999999873e+03 4.307526193152737271e-02
2.155389999999999873e+03 4.231236931298320431e-02
2.156389999999999873e+03 4.271267046558004099e-02
2.157389999999999873e+03 4.240761835764909893e-02
2.158389999999999873e+03 4.213964569803635429e-02
2.159389999999999873e+03 4.292878998676250696e-02
2.160389999999999873e+03 4.208186535754215862e-02
2.161389999999999873e+03 4.193305681489341297e-02
2.162389999999999873e+03 4.273475905990552909e-02
2.163389999999999873e+03 4.174989696057664068e-02
2.164389999999999873e+03 4.226141059040202513e-02
2.165389999999999873e+03 4.207434445981207000e-02
2.166389999999999873e+03 4.146904337492572645e-02
2.167389999999999873e+03 4.242018334217607933e-02
2.168389999999999873e+03 4.163692006015953795e-02
2.169389999999999873e+03 4.168579416664879023e-02
2.170400000000000091e+03 4.213051502228002537e-02
2.171400000000000091e+03 4.147871571051348072e-02
2.172389999999999873e+03 4.202876864410870494e-02
2.173389999999999873e+03 4.161612683416548997e-02
2.174389999999999873e+03 4.118855195150432358e-02
2.175389999999999873e+03 4.208944206758902934e-02
2.176389999999999873e+03 4.117815568745979149e-02
2.177389999999999873e+03 4.116478800238324715e-02
2.178389999999999873e+03 4.166353111432706535e-02
2.179389999999999873e+03 4.081116642021229146e-02
2.180389999999999873e+03 4.153267477022289100e-02
2.181389999999999873e+03 4.115897547973906834e-02
2.182389999999999873e+03 4.072094486252288148e-02
2.183389999999999873e+03 4.161512222049228160e-02
2.184389999999999873e+03 4.091593995441960424e-02
2.185389999999999873e+03 4.102126499198389953e-02
2.186389999999999873e+03 4.116292552854382975e-02
2.187389999999999873e+03 4.069598330651790635e-02
2.188389999999999873e+03 4.136033195486610997e-02
2.189389999999999873e+03 4.067157474710941106e-02
2.190389999999999873e+03 4.037603421028167910e-02
2.191389999999999873e+03 4.123572014369376176e-02
2.192389999999999873e+03 4.038961574972140672e-02
2.193389999999999873e+03 4.056290184507221896e-02
2.194389999999999873e+03 4.083732598083528870e-02
2.195389999999999873e+03 4.001541102045217541e-02
2.196389999999999873e+03 4.079587189822001664e-02
2.197389999999999873e+03 4.034700048163541997e-02
2.198389999999999873e+03 4.003948460790270752e-02
2.199389999999999873e+03 4.074900054697540297e-02
2.200389999999999873e+03 4.000768426125599769e-02
2.201389999999999873e+03 4.037185390218153008e-02
2.202389999999999873e+03 4.023842895512406981e-02
2.203389999999999873e+03 3.979638769481151639e-02
2.204389999999999873e+03 4.057115211282540795e-02
2.205389999999999873e+03 3.980311221105383573e-02
2.206389999999999873e+03 3.975716290376772599e-02
2.207389999999999873e+03 4.051050662786442186e-02
2.208389999999999873e+03 3.952952896097030461e-02
2.209389999999999873e+03 3.987450060700904048e-02
2.210389999999999873e+03 3.994396042014468351e-02
2.211389999999999873e+03 3.925570436454127454e-02
2.212389999999999873e+03 4.009097027020593756e-02
2.213389999999999873e+03 3.950986845654965579e-02
2.214389999999999873e+03 3.941520568486681780e-02
2.215389999999999873e+03 3.995023755134433086e-02
2.216389999999999873e+03 3.923279908059162241e-02
2.217389999999999873e+03 3.973850344496074327e-02
2.218389999999999873e+03 3.946215891612605414e-02
2.219389999999999873e+03 3.900056459258786218e-02
2.220389999999999873e+03 3.976344026536904330e-02
2.221400000000000091e+03 3.899407944631032991e-02
2.222400000000000091e+03 3.899733863060447780e-02
2.223389999999999873e+03 3.956732095490716333e-02
2.224389999999999873e+03 3.865185163203490454e-02
2.225389999999999873e+03 3.919433386973829314e-02
2.226389999999999873e+03 3.894880017599675059e-02
2.227389999999999873e+03 3.838811001949696960e-02
2.228389999999999873e+03 3.926442735597953509e-02
2.229389999999999873e+03 3.857673958146833754e-02
2.230389999999999873e+03 3.864134450809370014e-02
2.231389999999999873e+03 3.890366231318163892e-02
2.232389999999999873e+03 3.839338427631067835e-02
2.233389999999999873e+03 3.901277827902389916e-02
2.234389999999999873e+03 3.844964196876316659e-02
2.235389999999999873e+03 3.816828252672920668e-02
2.236389999999999873e+03 3.893550802541695388e-02
2.237389999999999873e+03 3.808228223710055649e-02
2.238389999999999873e+03 3.822662032782502689e-02
2.239389999999999873e+03 3.863231811020335915e-02
2.240389999999999873e+03 3.785822681375124177e-02
2.241389999999999873e+03 3.846213150415482562e-02
2.242389999999999873e+03 3.810327265455591000e-02
2.243389999999999873e+03 3.775343674801621974e-02
2.244389999999999873e+03 3.844761587750687021e-02
2.245389999999999873e+03 3.785159378087463167e-02
2.246389999999999873e+03 3.808228974371767606e-02
2.247389999999999873e+03 3.801289706233580007e-02
2.248389999999999873e+03 3.757842974520706619e-02
2.249389999999999873e+03 3.831379168757698822e-02
2.250389999999999873e+03 3.761682969448607028e-02
2.251389999999999873e+03 3.741708546877525049e-02
2.252389999999999873e+03 3.813272525433276938e-02
2.253389999999999873e+03 3.723139631457621224e-02
2.254389999999999873e+03 3.755131460669502985e-02
2.255389999999999873e+03 3.771574570993175418e-02
2.256389999999999873e+03 3.698342017608688415e-02
2.257389999999999873e+03 3.772112490633370424e-02
2.258389999999999873e+03 3.720788238922246444e-02
2.259389999999999873e+03 3.703031519608959016e-02
2.260389999999999873e+03 3.758475075983439689e-02
2.261389999999999873e+03 3.698874721473392746e-02
2.262389999999999873e+03 3.739985101804337020e-02
2.263389999999999873e+03 3.717773583031146190e-02
2.264389999999999873e+03 3.680144410310763614e-02
2.265389999999999873e+03 3.753120717423436004e-02
2.266389999999999873e+03 3.675050518435087760e-02
2.267389999999999873e+03 3.667246665009529089e-02
2.268389999999999873e+03 3.725409725633579971e-02
2.269389999999999873e+03 3.644838303686762787e-02
2.270389999999999873e+03 3.692335438078615112e-02
2.271389999999999873e+03 3.686836443232083260e-02
2.272389999999999873e+03 3.627292335296835452e-02
2.273389999999999873e+03 3.702660497636908049e-02
2.274389999999999873e+03 3.641486341242179681e-02
2.275389999999999873e+03 3.638339491414910309e-02
2.276389999999999873e+03 3.675507446410058304e-02
2.277389999999999873e+03 3.624601564763835909e-02
2.278389999999999873e+03 3.677582646553813339e-02
2.279389999999999873e+03 3.630278277150455341e-02
2.280389999999999873e+03 3.600792502282481461e-02
2.281389999999999873e+03 3.679782257730678657e-02
2.282389999999999873e+03 3.596287751026869262e-02
2.283389999999999873e+03 3.596646583686440718e-02
2.284389999999999873e+03 3.646862059626759106e-02
2.285389999999999873e+03 3.572094388329809245e-02
2.286389999999999873e+03 3.621316958982168099e-02
2.287389999999999873e+03 3.598500641933313066e-02
2.288389999999999873e+03 3.552615841461654461e-02
2.289389999999999873e+03 3.621157398245267167e-02
2.290389999999999873e+03 3.561910416254370632e-02
2.291389999999999873e+03 3.571923029379043407e-02
2.292389999999999873e+03 3.589746229262487376e-02
2.293389999999999873e+03 3.550739106896203673e-02
2.294389999999999873e+03 3.609427041438742489e-02
2.295389999999999873e+03 3.545380908522745983e-02
2.296389999999999873e+03 3.522838965450589971e-02
2.297389999999999873e+03 3.591221075993588502e-02
2.298389999999999873e+03 3.506064128207128650e-02
2.299389999999999873e+03 3.525115204536781455e-02
2.300389999999999873e+03 3.555096878926450321e-02
2.301389999999999873e+03 3.488416406965522826e-02
2.302389999999999873e+03 3.549380819538491827e-02
2.303389999999999873e+03 3.507752176139272704e-02
2.304389999999999873e+03 3.480189200810860500e-02
2.305389999999999873e+03 3.536343524432647434e-02
2.306389999999999873e+03 3.476218630256931730e-02
2.307389999999999873e+03 3.507016690443974516e-02
2.308389999999999873e+03 3.499131962173974986e-02
2.309389999999999873e+03 3.461551813921193849e-02
2.310389999999999873e+03 3.528261206889510976e-02
2.311389999999999873e+03 3.454277834145504794e-02
2.312389999999999873e+03 3.440014858264808101e-02
2.313389999999999873e+03 3.501434219706953815e-02
2.314389999999999873e+03 3.425140637939404903e-02
2.315389999999999873e+03 3.462071188300786667e-02
2.316389999999999873e+03 3.462035116064161172e-02
2.317389999999999873e+03 3.405702018419017735e-02
2.318389999999999873e+03 3.473912386768614191e-02
2.319389999999999873e+03 3.416006188727616077e-02
2.320389999999999873e+03 3.406643663610935124e-02
2.321389999999999873e+03 3.446913549999387760e-02
2.322389999999999873e+03 3.396362374459051259e-02
2.323389999999999873e+03 3.448961185770428595e-02
2.324389999999999873e+03 3.411068427419930438e-02
2.325389999999999873e+03 3.373294134208716655e-02
2.326389999999999873e+03 3.448741969748557457e-02
2.327389999999999873e+03 3.369071593382851060e-02
2.328389999999999873e+03 3.367281154878774829e-02
2.329389999999999873e+03 3.418700430199604623e-02
2.330389999999999873e+03 3.343469069372426161e-02
2.331389999999999873e+03 3.389259626565226807e-02
2.332389999999999873e+03 3.375338560228082624e-02
2.333389999999999873e+03 3.328334701844536114e-02
2.334389999999999873e+03 3.389264069969800258e-02
2.335389999999999873e+03 3.334528504840444940e-02
2.336389999999999873e+03 3.338669762610368963e-02
2.337389999999999873e+03 3.356810092766795983e-02
2.338389999999999873e+03 3.317490494296577996e-02
2.339389999999999873e+03 3.371527989744215609e-02
2.340389999999999873e+03 3.319941414593461509e-02
2.341389999999999873e+03 3.294112381859089222e-02
2.342389999999999873e+03 3.363759661155495823e-02
2.343389999999999873e+03 3.283269085004907745e-02
2.344389999999999873e+03 3.296194166786896307e-02
2.345389999999999873e+03 3.332751070415898575e-02
2.346389999999999873e+03 3.258617013716153671e-02
2.347389999999999873e+03 3.316940944761982007e-02
2.348389999999999873e+03 3.292144139168852457e-02
2.349389999999999873e+03 3.255672276160093137e-02
2.350389999999999873e+03 3.308210970978289756e-02
2.351389999999999873e+03 3.257246656561511161e-02
2.352389999999999873e+03 3.275049151863500957e-02
2.353389999999999873e+03 3.270775189383152287e-02
2.354389999999999873e+03 3.236504305924105263e-02
2.355389999999999873e+03 3.299381415599562939e-02
2.356389999999999873e+03 3.232784254303427279e-02
2.357389999999999873e+03 3.217434716604346268e-02
2.358389999999999873e+03 3.279160960020869459e-02
2.359389999999999873e+03 3.201358088887529263e-02
2.360389999999999873e+03 3.227528777859417497e-02
2.361389999999999873e+03 3.240086576550822717e-02
2.362389999999999873e+03 3.184977262419867033e-02
2.363389999999999873e+03 3.243967609016772807e-02
2.364389999999999873e+03 3.200085230706820744e-02
2.365389999999999873e+03 3.185112887715118440e-02
2.366389999999999873e+03 3.221199130725647258e-02
2.367389999999999873e+03 3.176818168743810594e-02
2.368389999999999873e+03 3.214167480594253001e-02
2.369389999999999873e+03 3.184202673362077074e-02
2.370389999999999873e+03 3.153467415947828340e-02
2.371389999999999873e+03 3.224579952159217083e-02
2.372389999999999873e+03 3.150972067223153233e-02
2.373389999999999873e+03 3.141335276991941150e-02
2.374389999999999873e+03 3.190879848861833540e-02
2.375389999999999873e+03 3.119242463515887326e-02
2.376389999999999873e+03 3.159503967397227220e-02
2.377389999999999873e+03 3.153295924030338759e-02
2.378389999999999873e+03 3.111302538630438680e-02
2.379389999999999873e+03 3.165221111346495225e-02
2.380389999999999873e+03 3.113063941480914698e-02
2.381389999999999873e+03 3.113870766647944613e-02
2.382389999999999873e+03 3.132636474001522509e-02
2.383389999999999873e+03 3.092945981256493837e-02
2.384389999999999873e+03 3.145788256974323821e-02
2.385389999999999873e+03 3.101361604480834186e-02
2.386389999999999873e+03 3.078228915761696202e-02
2.387389999999999873e+03 3.144224449556358436e-02
2.388389999999999873e+03 3.065725501790348556e-02
2.389389999999999873e+03 3.071655681610584859e-02
2.390389999999999873e+03 3.107496536507773494e-02
2.391389999999999873e+03 3.041132561978041743e-02
2.392389999999999873e+03 3.090379068597764664e-02
2.393389999999999873e+03 3.068352559628885132e-02
2.394389999999999873e+03 3.032895574102278946e-02
2.395389999999999873e+03 3.082329008430382405e-02
2.396389999999999873e+03 3.032235856730436385e-02
2.397389999999999873e+03 3.048291881572640777e-02
2.398389999999999873e+03 3.051294701437692533e-02
2.399389999999999873e+03 3.017587574747704338e-02
2.400400000000000091e+03 3.076827161881790298e-02
2.401389999999999873e+03 3.018412605002523605e-02
